,Reference,PerformerReference,PerformerDisplay
4534,82422ff5-5675-a57c-ecf8-42e02ec9b05e,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999509,Dr. Courtney281 Bradtke547
4535,77e7b2e8-647b-46a9-7094-35d4bda88cfa,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999509,Dr. Courtney281 Bradtke547
4536,18c3a810-1198-5126-fb3e-50d6412d84d9,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999509,Dr. Courtney281 Bradtke547
4537,26e2edbb-bc08-8af0-f1e5-47ddbe67436a,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999509,Dr. Courtney281 Bradtke547
4538,99dad03f-1828-169d-5e71-38602ea04c39,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999509,Dr. Courtney281 Bradtke547
4539,c7223074-2a82-ff3e-06ca-7c229a480c6d,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999509,Dr. Courtney281 Bradtke547
4540,951acc58-7460-6047-9825-f65780e5adc7,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999509,Dr. Courtney281 Bradtke547
4541,43bfbcf3-a730-1880-27dd-3344db3c5a82,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999509,Dr. Courtney281 Bradtke547
4542,ad817964-8cfd-2aac-1051-a203c0d39266,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999509,Dr. Courtney281 Bradtke547
4543,0317daea-8f5c-b66e-859b-5d5fb2d8b123,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999906769,Dr. Jerónimo599 Mireles421
4544,7a6ba927-a1a7-7445-e411-9efa1b882c0d,Organization?identifier=https://github.com/synthetichealth/synthea|a3433bf7-1c6e-35b1-be8f-9726b66453c3,PCP356558
4545,ddbc72e7-4052-cebb-bd2d-ff24a6850498,Organization?identifier=https://github.com/synthetichealth/synthea|a3433bf7-1c6e-35b1-be8f-9726b66453c3,PCP356558
4546,ce6b2170-cabc-1f24-1d6b-d7fd91bb8e86,Organization?identifier=https://github.com/synthetichealth/synthea|a3433bf7-1c6e-35b1-be8f-9726b66453c3,PCP356558
4547,75648b97-de25-3481-8f86-f68e372d41ed,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999907429,Dr. Caron739 Mayert710
4548,01422fc9-5094-be7f-4cd6-2e08c56fcc5e,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999509,Dr. Courtney281 Bradtke547
4549,892e5f4c-fc11-22c2-075e-4dfafc45585f,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999509,Dr. Courtney281 Bradtke547
4550,44dd8382-b2fa-f9cc-1f85-26bac5e27dce,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999509,Dr. Courtney281 Bradtke547
4551,5095fece-1e08-b99d-eefe-be0d8c045fff,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999509,Dr. Courtney281 Bradtke547
4552,5373bff1-d350-f1eb-8922-9f3474ec5d24,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999509,Dr. Courtney281 Bradtke547
4553,4674b20e-1631-9e62-a412-65d701837ffe,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999509,Dr. Courtney281 Bradtke547
4554,a9cea698-5f07-2032-e259-e1b96e17a3ad,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999509,Dr. Courtney281 Bradtke547
4555,adb82417-3af3-9d86-0066-ca5081e6258f,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999509,Dr. Courtney281 Bradtke547
4556,d6a37998-3f68-383d-2fe1-2dc9dcdfa140,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999509,Dr. Courtney281 Bradtke547
4557,1705fbd3-13b6-7d4e-9bda-f093f4ebcd61,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999509,Dr. Courtney281 Bradtke547
4558,d224e992-8572-8f7a-7a2f-24825a5f0727,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999509,Dr. Courtney281 Bradtke547
4559,ce809fd9-3fa4-ac3e-025e-9233f60fe8ae,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999509,Dr. Courtney281 Bradtke547
4560,b24e5c23-02bb-7e6a-5071-a63029d9046c,Organization?identifier=https://github.com/synthetichealth/synthea|3bd5eda0-16da-3ba5-8500-4dfd6ae118b8,NORWOOD HOSPITAL
4561,dc7989f9-55a6-6b9d-0a9c-14af21cf6f1c,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999509,Dr. Courtney281 Bradtke547
4562,868d4672-9b0f-0634-4941-4a761f8e409f,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4563,11d2cc40-5ffc-8900-c5bc-1185b94d4cec,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4564,f388e059-32c9-dbc2-a897-79dec6551e80,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999951179,Dr. Ellsworth48 Reichel38
4565,8b1375c3-d385-a22f-f8f7-d7afd3dcc0e7,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999951179,Dr. Ellsworth48 Reichel38
4566,71470687-dd4d-38ea-2e10-1a0ec1e05e2d,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4567,5217fe0b-9166-6987-4658-9278a8154e05,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999951179,Dr. Ellsworth48 Reichel38
4568,9a83b9c2-173a-6a9f-549b-72d70e2c8728,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999951179,Dr. Ellsworth48 Reichel38
4569,fe607fc4-dade-2435-6a55-90a0022f15d5,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4570,852c5b8c-618c-455c-fb34-cc36428a989f,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4571,dcdc8504-8a12-e37b-b4ec-1807e7bd5211,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4572,038348d9-9305-fbfd-0ebb-c17940fb7cc5,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4573,633e4651-8fd1-1a7e-0d9e-7aa04f0b3433,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4574,1baddadf-0238-1eaa-02f8-2335cd2bfc85,Organization?identifier=https://github.com/synthetichealth/synthea|f99e1ab6-356b-3d7b-ac1e-43282af0f318,GREATER LOWELL FAMILY PRACTICE PC
4575,25fd9ba6-8571-39f9-c472-809d4cf850c8,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999951179,Dr. Ellsworth48 Reichel38
4576,bf87e444-9534-7059-a84d-ca3d72b49e9f,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4577,2ccd326c-748d-bf16-89f8-1c9d6b71307a,Organization?identifier=https://github.com/synthetichealth/synthea|6f122869-a856-3d65-8db9-099bf4f5bbb8,"LAHEY HOSPITAL & MEDICAL CENTER, BURLINGTON"
4578,4f40edfd-5676-5a05-d42d-dd62adc90bd6,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4579,fd00ba81-40d9-b610-ab78-f8be7d09e007,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4580,7891f060-17a5-ae49-c89e-5d35243afa9d,Organization?identifier=https://github.com/synthetichealth/synthea|6f122869-a856-3d65-8db9-099bf4f5bbb8,"LAHEY HOSPITAL & MEDICAL CENTER, BURLINGTON"
4581,6368c2c4-6ff2-3f6b-3df5-0c3f34eade77,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4582,e8ab9604-4a46-dfaf-b812-3ef725145fb9,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4583,5fea82ba-0e0f-138c-2618-484c4028dedc,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4584,a977279a-6288-f493-920a-e92d1e9c1353,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4585,7b2121f6-157b-d000-fcfa-bec73df1649d,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4586,ae397ad7-2da8-c4bb-eded-33571a2b5c65,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4587,a36bc3af-e995-1623-25ec-e1d8146a3a2a,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4588,2b874f24-375f-5689-3b59-2773be8f4215,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4589,d0d969f5-fced-ea2a-6d24-3e2588843a8d,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4590,f51a6eed-4901-22bd-59d9-b71b773309f7,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4591,1bcbe261-30d8-f626-6353-692eb82fba69,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4592,28bb558c-e0c2-5d85-891c-2f016e642ddf,Organization?identifier=https://github.com/synthetichealth/synthea|f99e1ab6-356b-3d7b-ac1e-43282af0f318,GREATER LOWELL FAMILY PRACTICE PC
4593,507e95e5-c05f-c5b7-e315-a5ba96a9ee6c,Organization?identifier=https://github.com/synthetichealth/synthea|f99e1ab6-356b-3d7b-ac1e-43282af0f318,GREATER LOWELL FAMILY PRACTICE PC
4594,6e3b1cc4-d466-9a6c-ef8a-aa5b126bc6c1,Organization?identifier=https://github.com/synthetichealth/synthea|f99e1ab6-356b-3d7b-ac1e-43282af0f318,GREATER LOWELL FAMILY PRACTICE PC
4595,049ff5b9-b48b-384b-8b28-0261b1e1bb92,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999951179,Dr. Ellsworth48 Reichel38
4596,4eb6cb2f-0797-a654-d438-2e9d7a86d49b,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4597,813cd596-fe4f-5fce-188b-184043d465c1,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4598,81f37fe4-3a23-9310-6dfd-e15f30bda534,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4599,3c549429-4d37-ab13-4885-d45a9440d948,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4600,ed4f4221-344d-10e9-1427-a36b876e2855,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4601,2e0064c6-0fa0-b4ba-9036-9713946d7cb1,Organization?identifier=https://github.com/synthetichealth/synthea|f99e1ab6-356b-3d7b-ac1e-43282af0f318,GREATER LOWELL FAMILY PRACTICE PC
4602,6630ae5b-fcf9-0070-c3d8-40cd816e6f80,Organization?identifier=https://github.com/synthetichealth/synthea|f99e1ab6-356b-3d7b-ac1e-43282af0f318,GREATER LOWELL FAMILY PRACTICE PC
4603,405ccd08-52bf-de28-383f-c947b15606b1,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999951179,Dr. Ellsworth48 Reichel38
4604,4b0d604b-34bf-f6ad-d0ce-a2022bc144da,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4605,5855fea9-96a7-d301-10d0-7c61ff65cc5e,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4606,2db936e8-a59b-2b02-b189-92b2556ca797,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4607,ffb264cf-ce8e-993f-59cc-5de24006e4af,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4608,e3be044c-25a9-8612-9633-1ec425bd2459,Organization?identifier=https://github.com/synthetichealth/synthea|f99e1ab6-356b-3d7b-ac1e-43282af0f318,GREATER LOWELL FAMILY PRACTICE PC
4609,bd543292-0bc4-f8b2-9ad5-5b5ed3eeec50,Organization?identifier=https://github.com/synthetichealth/synthea|f99e1ab6-356b-3d7b-ac1e-43282af0f318,GREATER LOWELL FAMILY PRACTICE PC
4610,139e79f4-51a8-dde1-2d00-1ba05fee8f01,Organization?identifier=https://github.com/synthetichealth/synthea|f99e1ab6-356b-3d7b-ac1e-43282af0f318,GREATER LOWELL FAMILY PRACTICE PC
4611,78cc1ca5-8bb2-b157-1f85-0201c4846060,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999951179,Dr. Ellsworth48 Reichel38
4612,aac47037-bd86-957b-dae8-caa153d65773,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4613,e7ea49a8-87e3-9ae2-735a-974a3fb77476,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4614,ac15a53e-6cae-18ea-d16f-8bc7ca8d2d40,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4615,59e9dc40-1fa2-99a2-2a48-1a88ade4cb7e,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4616,0aaf2e4b-255c-05e1-b829-ecd014fdfa84,Organization?identifier=https://github.com/synthetichealth/synthea|f99e1ab6-356b-3d7b-ac1e-43282af0f318,GREATER LOWELL FAMILY PRACTICE PC
4617,e612dc57-cbf6-ec63-77c6-5aa92700b36c,Organization?identifier=https://github.com/synthetichealth/synthea|f99e1ab6-356b-3d7b-ac1e-43282af0f318,GREATER LOWELL FAMILY PRACTICE PC
4618,dfff80f6-4e60-636c-eb18-1f23f820bcbb,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999951179,Dr. Ellsworth48 Reichel38
4619,15740dcb-e005-8c86-45ad-51202c01e167,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4620,ca4bd8c8-b3d2-50bb-7443-e4dfd48c8364,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4621,0fd3c229-2be0-e7fe-1a4a-2ee45e0526e0,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4622,57567f6b-6f4c-1096-cd30-0863349ff05a,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4623,35727332-726a-221a-a629-41827cc0394c,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4624,f1f8e478-d040-c440-4c9a-6bf3237db3a3,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4625,459c9c87-f2b4-cf4a-ccc3-e99a037e4312,Organization?identifier=https://github.com/synthetichealth/synthea|f99e1ab6-356b-3d7b-ac1e-43282af0f318,GREATER LOWELL FAMILY PRACTICE PC
4626,ccbd77cf-68fd-f412-5b6e-60acf5cc8b11,Organization?identifier=https://github.com/synthetichealth/synthea|f99e1ab6-356b-3d7b-ac1e-43282af0f318,GREATER LOWELL FAMILY PRACTICE PC
4627,09646634-1703-3c41-3fa0-74876c7a15a0,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999951179,Dr. Ellsworth48 Reichel38
4628,02912320-89d7-2e16-2cec-93d848c063e2,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4629,eeed3a41-e8f3-a073-eff6-56c0de889ebd,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4630,ddd6362d-a3c4-7fad-0792-7671ed5aca98,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4631,19f66f37-ff7f-4be3-badb-9b6fc9b3640a,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4632,ccdbc587-fbcf-df6b-cde2-affbfa782fde,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4633,a510a657-0354-dbed-bb12-4b6c478dd5fb,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4634,b5556c16-643d-e81e-2766-ea56787f3c37,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4635,1e904473-3780-59fb-3b12-e4314467be7c,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4636,caebdf1e-9c18-faf1-502a-fdfdd4a9d890,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4637,3b8114c2-ba15-4f78-f4d7-4dbf30c24b92,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4638,02a19f17-7ec2-8057-80d0-3eecc0d20408,Organization?identifier=https://github.com/synthetichealth/synthea|f99e1ab6-356b-3d7b-ac1e-43282af0f318,GREATER LOWELL FAMILY PRACTICE PC
4639,d7aea8b7-9004-0098-85a7-0f7ec3022573,Organization?identifier=https://github.com/synthetichealth/synthea|f99e1ab6-356b-3d7b-ac1e-43282af0f318,GREATER LOWELL FAMILY PRACTICE PC
4640,1bbf92ab-de5d-c768-b6af-b40cc1447b68,Organization?identifier=https://github.com/synthetichealth/synthea|f99e1ab6-356b-3d7b-ac1e-43282af0f318,GREATER LOWELL FAMILY PRACTICE PC
4641,12e5a517-8b0a-f157-9ab3-bb22faf8e97d,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999951179,Dr. Ellsworth48 Reichel38
4642,d56cad0a-edec-2dc4-f015-e4ddaf834332,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4643,9467f8ed-aa5f-c32a-8b6e-1ff47af2e33c,Organization?identifier=https://github.com/synthetichealth/synthea|f99e1ab6-356b-3d7b-ac1e-43282af0f318,GREATER LOWELL FAMILY PRACTICE PC
4644,a295e0d0-8dd4-79b1-3dc6-51c338857a66,Organization?identifier=https://github.com/synthetichealth/synthea|f99e1ab6-356b-3d7b-ac1e-43282af0f318,GREATER LOWELL FAMILY PRACTICE PC
4645,9507f527-68c3-c334-837b-546b9018776a,Organization?identifier=https://github.com/synthetichealth/synthea|f99e1ab6-356b-3d7b-ac1e-43282af0f318,GREATER LOWELL FAMILY PRACTICE PC
4646,7468123e-b17a-548d-665d-1d1a2ebdf664,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999951179,Dr. Ellsworth48 Reichel38
4647,98a4f327-02bc-6ffc-f223-37fd0ec047ee,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4648,0fff0160-a4f7-a468-59a1-619bcabbe818,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4649,866b772c-3017-349e-0b54-bbe7c7838b75,Organization?identifier=https://github.com/synthetichealth/synthea|f99e1ab6-356b-3d7b-ac1e-43282af0f318,GREATER LOWELL FAMILY PRACTICE PC
4650,01e84bae-a8bc-1f18-9283-958bf75d77ee,Organization?identifier=https://github.com/synthetichealth/synthea|f99e1ab6-356b-3d7b-ac1e-43282af0f318,GREATER LOWELL FAMILY PRACTICE PC
4651,f1e89dca-1e2d-b7b9-5b70-7bad2f240114,Organization?identifier=https://github.com/synthetichealth/synthea|f99e1ab6-356b-3d7b-ac1e-43282af0f318,GREATER LOWELL FAMILY PRACTICE PC
4652,2446547b-59e8-cd08-b762-93705f1cb936,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999951179,Dr. Ellsworth48 Reichel38
4653,3e833bca-00d1-9cb5-1745-0ba43e599593,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999951179,Dr. Ellsworth48 Reichel38
4654,d28ccdc9-ccb7-db00-da2b-d079d511f942,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4655,ac51ce33-0402-359a-896e-efa9ab70f721,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999479,Dr. Demetrice140 Crooks415
4656,68fbc8fe-9b86-a155-e096-dde3ea14d919,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999619,Dr. Olive251 Pollich983
4657,f4fa086b-34c5-c216-40bd-5d32a6f032fd,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999910769,Dr. Long300 Stiedemann542
4658,afcb3e8d-8c30-6878-2535-175a3eab01b9,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999910769,Dr. Long300 Stiedemann542
4659,97ef5f8f-fc9f-dcb4-8876-bf71929a2d00,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999910769,Dr. Long300 Stiedemann542
4660,c83591e4-36eb-88e9-0893-a9f4d429c41b,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999910769,Dr. Long300 Stiedemann542
4661,f00b6ddf-6cbf-9bb8-f331-cd61006b8319,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999910769,Dr. Long300 Stiedemann542
4662,739cbf1a-cc75-4c12-2dcc-64addd31aa91,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999619,Dr. Olive251 Pollich983
4663,5a3499ab-c17a-4e86-8eab-8792fd2ced79,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999619,Dr. Olive251 Pollich983
4664,c2ff5240-c99e-2f22-60d2-6c4ba4e84d85,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999619,Dr. Olive251 Pollich983
4665,e0abeba1-bfa0-169c-2b44-7ff33f7f2b45,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999619,Dr. Olive251 Pollich983
4666,834a590f-2726-bfa5-963c-5b2ec3bdf355,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999619,Dr. Olive251 Pollich983
4667,545a4c84-4e19-086f-e267-00f733c36ef2,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999619,Dr. Olive251 Pollich983
4668,ab2482b6-2058-a508-7c83-e5850d667e00,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999619,Dr. Olive251 Pollich983
4669,d537651c-6983-9b7b-d0cf-66bb948e8a26,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999619,Dr. Olive251 Pollich983
4670,a81b23b8-0aab-6379-98b1-d6f0768503e8,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999619,Dr. Olive251 Pollich983
4671,d80c0868-0090-a5b0-60ec-9f0c20707766,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999619,Dr. Olive251 Pollich983
4672,1ffa4137-e74b-5f6d-ec27-923e7cc7a457,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999910769,Dr. Long300 Stiedemann542
4673,b91db042-4a0e-d7b8-ef38-3d86906290c7,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999619,Dr. Olive251 Pollich983
4674,ce3e2c58-ae8d-7382-2772-cc53d9079eb6,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999619,Dr. Olive251 Pollich983
4675,22883178-2c5d-9302-4baa-4fa60a68e93a,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999910769,Dr. Long300 Stiedemann542
4676,607885d7-c4a2-d3b8-cefe-d9c5efa38090,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999619,Dr. Olive251 Pollich983
4677,a7a7f017-5d0f-986a-018b-08ce6bb3e5eb,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999910769,Dr. Long300 Stiedemann542
4678,3e122faf-064f-5a86-1361-dcd677031503,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999619,Dr. Olive251 Pollich983
4679,f801caf5-2b91-44a7-4f74-130667757a48,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999619,Dr. Olive251 Pollich983
4680,5b9a4607-607d-dffc-7648-8ac4ec99a956,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999619,Dr. Olive251 Pollich983
4681,a4e194ae-1000-5043-9b1a-8c61fd713d72,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999619,Dr. Olive251 Pollich983
4682,835531e6-44f9-2267-fd6b-e9845059af89,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999619,Dr. Olive251 Pollich983
4683,7c3a5d6b-8ff3-85e1-0356-f4a6454d92b5,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999619,Dr. Olive251 Pollich983
4684,f58289c3-9132-69af-89fe-6fa5ff34c0b3,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999619,Dr. Olive251 Pollich983
4685,42af2f8d-0f71-4a9a-a724-580a8734811d,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999619,Dr. Olive251 Pollich983
4686,27681147-10ff-0cda-16f2-b60f2d3b195a,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999619,Dr. Olive251 Pollich983
4687,8e685248-278d-a7a4-5610-df3fd8597c16,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999619,Dr. Olive251 Pollich983
4688,9cf75941-91d4-4772-4efc-9ae0a30f01e7,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999619,Dr. Olive251 Pollich983
4689,ca2e18e8-01f3-d881-9d41-79649154f558,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999910769,Dr. Long300 Stiedemann542
4690,b24e904d-74f8-ccab-8ef3-c9b9534783c5,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999619,Dr. Olive251 Pollich983
4691,43e6194c-b1a7-a0f3-753d-be1b5b3483a2,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999619,Dr. Olive251 Pollich983
4692,c9d2d049-6824-f776-9b3c-a09a00580868,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999619,Dr. Olive251 Pollich983
4693,6f7c4b37-56cf-27ef-6442-0cadef0ceae8,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999619,Dr. Olive251 Pollich983
4694,958592ae-1178-3843-b8f3-ee6d810604f9,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999619,Dr. Olive251 Pollich983
4695,8a69ea89-a79a-a253-6cf1-35d9382d9d68,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999619,Dr. Olive251 Pollich983
4696,d2c481cf-b116-1010-f697-e35ceee7542a,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999619,Dr. Olive251 Pollich983
